Origin,0,0,0,0.1,0,0,0,0.2,0,,F_RootHole,B_RootHole,
F_RootHole,0,2,9,0.1,0,0.4,0,0.2,0,front,C507,D509,
C507,094a66,7.8,6.8,6.1,-1,2.8,0,0.325,0,front,null,R501,
R501,191282,2,1.25,0.5,-1,2.8,7.45,0.325,0,front,null,null,
D509,3181f2,3.85,1.7,1.45,-1,0.4,9.4,0.325,0,front,ZD501,T501,
ZD501,0e5ac4,3.85,1.7,1.45,-1,4.9,9.35,0.325,0,front,null,null,
T501,cecad488,24,22,24.9,0,0.4,11.75,0.2,0,front,null,null,
B_RootHole,0,2,9,0.1,0,0,0,0.2,0,back,M503,C525,
M503,1a1a1a,9.4,13.43,1.35,0,2.4,0,0.2,0,back,R520,C502,
R520,9049A1,0.51,1.02,0.51,-1,12.2,0,0.325,90,back,L501,D503,
L501,368f99,4.6,4.1,2,-1,13.36,0,0.325,0,back,null,R526,
R526,0361ad,1.6,0.8,0.45,-1,13.36,4.75,0.325,0,back,C512,R517,
C512,f27a46,3.5,1.9,1.9,1,15.61,4.75,0.325,0,back,C520,C511,
C520,7babd1,1,0.5,0.5,-1,19.76,0,0.325,0,back,null,null,
C511,5a12a6,3.5,1.9,1.9,-1,15.61,7.3,0.325,0,back,D508,R530,
D508,ffc72b,3.9,2,1.2,1,19.76,1.15,0.325,0,back,null,null,
R530,f24b4b,3.2,1.6,0.6,1,15.61,9.85,0.325,0,back,R532,null,
R532,e0a500,1.6,3.2,0.6,1,19.46,9.85,0.325,270,back,ZD504,null,
ZD504,e02900,3.6,5.4,2.3,1,21.71,3.8,0.325,270,back,null,null,
R517,4e1f8c,1.25,2,0.6,-1,13.36,6.2,0.325,90,back,C519,null,
C519,d49c11,2,1.25,1.25,1,15.26,12.1,0.325,0,back,R519,R523,
R519,ff8e61,1.02,0.51,0.51,1,17.91,13.7,0.325,0,back,null,R531,
R531,ff6161,1.6,3.2,0.6,1,17.91,14.86,0.325,90,back,null,null,
R523,ad430e,1.6,0.8,0.45,1,15.26,14,0.325,0,back,R518,null,
R518,3609d9,1.02,0.51,0.51,-1,17.51,18.71,0.325,0,back,null,D505,
D505,fc9803,3.9,2,1.5,1,17.51,19.87,0.325,0,back,null,null,
D503,2225d6,3.9,2,1.5,-1,12.2,15.45,0.325,0,back,D506,null,
D506,225d6e,2.8,1.35,1.1,-1,16.75,22.52,0.325,0,back,null,null,
C502,4595ad,3.5,1.9,1.9,-1,2.4,13.83,0.325,0,back,null,R503,
R503,055d7d,3.2,1.6,0.6,-1,2.4,16.38,0.325,0,back,R515,null,
R515,6857b5,3.2,1.6,0.6,-1,6.25,16.38,0.325,0,back,C506,null,
C506,1f2a8c,3.2,1.6,1.6,-1,10.1,18.1,0.325,0,back,ZD502,null,
ZD502,470fff,1.35,2.7,0.78,-1,13.95,18.1,0.325,270,back,null,C518,
C518,2e6ef0,1.6,0.8,0.8,-1,13.95,21.45,0.325,0,back,null,null,
C525,385369,1.6,0.8,0.8,-1,0,9.4,0.325,0,back,D501,Q504,
D501,2e6ef0,3.85,1.7,1.45,-1,2.25,18.63,0.325,0,back,null,null,
Q504,3282bf,5.35,6.15,1,-1,0,20.98,0.325,0,back,R527,null,
R527,00a5e0,1.02,0.51,0.51,-1,6,20.98,0.325,0,back,C505,null,
C505,092cb8,3.2,1.6,1.6,-1,7.67,20.35,0.325,0,back,null,null,
