Origin,0,0,0,0.1,0,0,0,0.2,0,,F_RootHole,B_RootHole,
F_RootHole,0,2,9,0.1,0,0.4,0,0.2,0,front,D506,R515,
D506,225d6e,2.8,1.35,1.1,-1,2.8,0,0.325,0,front,R518,null,
R518,3609d9,1.02,0.51,0.51,-1,6.25,0,0.325,0,front,null,ZD502,
ZD502,470fff,1.35,2.7,0.78,-1,7.92,0,0.325,90,front,null,null,
R515,6857b5,1.6,3.2,0.6,-1,0.4,9.4,0.325,90,front,D503,ZD501,
D503,2225d6,2,3.9,1.5,-1,2.65,9.4,0.325,90,front,C502,null,
C502,4595ad,1.9,3.5,1.9,-1,5.3,2,0.325,270,front,C506,null,
C506,1f2a8c,1.6,3.2,1.6,-1,7.85,3.35,0.325,90,front,R527,C525,
R527,00a5e0,1.02,0.51,0.51,-1,10.1,0,0.325,0,front,null,null,
C525,385369,1.6,0.8,0.8,-1,7.85,7.2,0.325,180,front,R501,null,
R501,191282,2,1.25,0.5,-1,10.1,1.16,0.325,180,front,null,null,
ZD501,0e5ac4,3.85,1.7,1.45,-1,0.4,13.95,0.325,180,front,null,C507,
C507,094a66,6.8,7.8,6.1,-1,0.4,16.3,0.325,270,front,C520,null,
C520,7babd1,1,0.5,0.5,-1,7.85,8.65,0.325,180,front,D509,R520,
D509,3181f2,1.7,3.85,1.45,-1,9.5,8.65,0.325,90,front,M503,null,
M503,1a1a1a,9.4,13.43,1.35,0,11.85,3.06,0.2,0,front,R532,C505,
R532,e0a500,3.2,1.6,0.6,1,21.65,0,0.325,0,front,C512,D508,
C512,f27a46,1.9,3.5,1.9,1,25.5,0,0.325,90,front,null,null,
D508,ffc72b,2,3.9,1.2,1,21.65,2.25,0.325,270,front,R530,ZD504,
R530,f24b4b,1.6,3.2,0.6,1,24.3,4.15,0.325,270,front,null,null,
ZD504,e02900,3.6,5.4,2.3,1,21.65,8,0.325,90,front,R519,C519,
R519,ff8e61,1.02,0.51,0.51,1,25.9,8,0.325,180,front,null,R531,
R531,ff6161,1.6,3.2,0.6,1,25.9,9.16,0.325,270,front,null,null,
C519,d49c11,2,1.25,1.25,1,21.65,14.05,0.325,180,front,null,R523,
R523,ad430e,0.8,1.6,0.45,1,21.65,15.95,0.325,90,front,D505,null,
D505,fc9803,2,3.9,1.5,1,23.1,15.95,0.325,270,front,null,null,
C505,092cb8,1.6,3.2,1.6,-1,11.85,16.89,0.325,90,front,null,null,
R520,9049A1,1.02,0.51,0.51,-1,7.85,13.15,0.325,180,front,L501,null,
L501,368f99,4.6,4.1,2,-1,9.52,20.74,0.325,0,front,null,R517,
R517,4e1f8c,2,1.25,0.6,-1,9.52,25.49,0.325,180,front,null,null,
B_RootHole,0,2,9,0.1,0,0,0,0.2,0,back,C518,C511,
C518,2e6ef0,0.8,1.6,0.8,-1,0,9.4,0.325,90,back,D501,R526,
D501,2e6ef0,1.7,3.85,1.45,-1,1.45,9.4,0.325,90,back,Q504,R503,
Q504,3282bf,5.35,6.15,1,-1,3.8,0,0.325,0,back,null,null,
R503,055d7d,1.6,3.2,0.6,-1,1.45,13.9,0.325,270,back,null,null,
R526,0361ad,1.6,0.8,0.45,-1,0,17.75,0.325,0,back,null,null,
C511,5a12a6,3.5,1.9,1.9,-1,0,19.2,0.325,0,back,T501,null,
T501,cecad488,24,22,24.9,0,4.15,6.8,0.2,0,back,null,null,
