Origin,0,0,0,0.1,0,0,0,0.2,0,,F_RootHole,B_RootHole,
F_RootHole,0,2,9,0.1,0,0.4,0,0.2,0,front,R501,C507,
R501,191282,1.25,2,0.5,-1,2.8,0,0.325,270,front,Q504,D501,
Q504,3282bf,5.35,6.15,1,-1,4.7,0,0.325,0,front,R519,D506,
R519,ff8e61,1.02,0.51,0.51,1,10.7,0,0.325,0,front,C518,ZD502,
C518,a65735,1.6,0.8,0.8,-1,12.37,0,0.325,0,front,D505,null,
D505,fc9803,3.9,2,1.5,1,14.62,0,0.325,0,front,null,null,
ZD502,470fff,1.35,2.7,0.78,-1,10.7,1.45,0.325,270,front,null,null,
D506,225d6e,2.8,1.35,1.1,-1,4.7,6.8,0.325,0,front,C511,null,
C511,5a12a6,3.5,1.9,1.9,-1,8.15,6.8,0.325,180,front,null,R503,
R503,055d7d,3.2,1.6,0.6,-1,8.15,9.35,0.325,0,front,C519,null,
C519,d49c11,2,1.25,1.25,1,12,9.35,0.325,180,front,R530,C505,
R530,f24b4b,3.2,1.6,0.6,1,14.65,2.65,0.325,180,front,C512,null,
C512,f27a46,1.9,3.5,1.9,1,18.5,2.65,0.325,90,front,R531,R523,
R531,ff6161,3.2,1.6,0.6,1,21.05,0,0.325,0,front,null,null,
R523,ad430e,1.6,0.8,0.45,1,18.5,6.8,0.325,180,front,null,null,
C505,092cb8,1.6,3.2,1.6,-1,12,11.25,0.325,90,front,C520,ZD504,
C520,7babd1,1,0.5,0.5,-1,14.25,11.25,0.325,0,front,null,null,
ZD504,e02900,5.4,3.6,2.3,1,12,15.1,0.325,0,front,M503,R520,
M503,1a1a1a,9.4,13.43,1.35,0,18.05,8.25,0.2,180,front,null,null,
R520,9049A1,0.51,1.02,0.51,-1,12,19.35,0.325,90,front,null,null,
D501,2e6ef0,1.7,3.85,1.45,-1,2.8,8.8,0.325,90,front,null,null,
C507,094a66,6.8,7.8,6.1,-1,0.4,13.3,0.325,90,front,L501,null,
L501,368f99,4.6,4.1,2,-1,7.85,21.02,0.325,0,front,R532,ZD501,
R532,e0a500,3.2,1.6,0.6,1,13.1,21.02,0.325,0,front,null,R517,
R517,4e1f8c,2,1.25,0.6,-1,13.1,23.27,0.325,180,front,null,null,
ZD501,0e5ac4,3.85,1.7,1.45,-1,7.85,25.77,0.325,0,front,D508,null,
D508,ffc72b,3.9,2,1.2,1,12.35,25.77,0.325,0,front,null,null,
B_RootHole,0,2,9,0.1,0,0,0,0.2,0,back,D509,C502,
D509,3181f2,3.85,1.7,1.45,-1,2.4,0,0.325,180,back,null,C506,
C506,1f2a8c,3.2,1.6,1.6,-1,2.4,2.35,0.325,180,back,null,D503,
D503,2225d6,3.9,2,1.5,-1,2.4,4.6,0.325,0,back,null,null,
C502,4595ad,3.5,1.9,1.9,-1,0,9.4,0.325,0,back,T501,R527,
T501,cecad488,24,22,24.9,0,4.15,7.25,0.2,270,back,null,null,
R527,00a5e0,1.02,0.51,0.51,-1,0,11.95,0.325,180,back,null,R515,
R515,6857b5,3.2,1.6,0.6,-1,0,13.11,0.325,180,back,R518,R526,
R518,3609d9,0.51,1.02,0.51,-1,3.85,29.65,0.325,270,back,C525,null,
C525,385369,1.6,0.8,0.8,-1,5.01,29.65,0.325,180,back,null,null,
R526,0361ad,1.6,0.8,0.45,-1,0,15.36,0.325,0,back,null,null,
