Origin,0,0,0,0.1,0,0,0,0.2,0,,F_RootHole,B_RootHole,
F_RootHole,0,2,9,0.1,0,0.4,0,0.2,0,front,ZD502,C507,
ZD502,470fff,1.35,2.7,0.78,-1,2.8,0,0.325,270,front,D506,D501,
D506,225d6e,2.8,1.35,1.1,-1,4.8,0,0.325,0,front,R503,C505,
R503,055d7d,3.2,1.6,0.6,-1,8.25,0,0.325,0,front,M503,null,
M503,1a1a1a,13.43,9.4,1.35,0,12.1,0,0.2,270,front,null,R520,
R520,9049A1,1.02,0.51,0.51,-1,12.1,9.8,0.325,0,front,null,null,
C505,092cb8,3.2,1.6,1.6,-1,4.8,2.25,0.325,0,front,null,null,
D501,2e6ef0,1.7,3.85,1.45,-1,2.8,4.5,0.325,270,front,D503,null,
D503,2225d6,3.9,2,1.5,-1,5.15,4.5,0.325,0,front,R526,R517,
R526,0361ad,0.8,1.6,0.45,-1,9.7,2.25,0.325,90,front,Q504,null,
Q504,3282bf,5.35,6.15,1,-1,11.15,10.96,0.325,0,front,R531,null,
R531,ff6161,1.6,3.2,0.6,1,17.15,9.8,0.325,270,front,C519,C512,
C519,d49c11,1.25,2,1.25,1,19.4,9.8,0.325,270,front,R519,R532,
R519,ff8e61,1.02,0.51,0.51,1,21.3,9.8,0.325,0,front,null,null,
R532,e0a500,1.6,3.2,0.6,1,19.4,12.45,0.325,270,front,R530,null,
R530,f24b4b,1.6,3.2,0.6,1,21.65,10.96,0.325,270,front,D508,null,
D508,ffc72b,2,3.9,1.2,1,23.9,9.8,0.325,90,front,null,null,
C512,f27a46,1.9,3.5,1.9,1,17.15,16.3,0.325,90,front,D505,null,
D505,fc9803,2,3.9,1.5,1,19.7,16.3,0.325,90,front,R523,ZD504,
R523,ad430e,0.8,1.6,0.45,1,22.35,14.81,0.325,90,front,null,null,
ZD504,e02900,5.4,3.6,2.3,1,19.7,20.85,0.325,0,front,null,null,
R517,4e1f8c,2,1.25,0.6,-1,5.15,7.15,0.325,0,front,null,null,
C507,094a66,6.8,7.8,6.1,-1,0.4,9.4,0.325,270,front,ZD501,R518,
ZD501,0e5ac4,1.7,3.85,1.45,-1,7.85,7.15,0.325,90,front,R501,C511,
R501,191282,2,1.25,0.5,-1,10.2,17.76,0.325,180,front,null,null,
C511,5a12a6,3.5,1.9,1.9,-1,7.85,19.66,0.325,0,front,R515,null,
R515,6857b5,3.2,1.6,0.6,-1,12,19.66,0.325,0,front,null,null,
R518,3609d9,1.02,0.51,0.51,-1,0.4,17.85,0.325,180,front,null,L501,
L501,368f99,4.1,4.6,2,-1,0.4,19.01,0.325,90,front,C506,null,
C506,1f2a8c,1.6,3.2,1.6,-1,5.15,17.85,0.325,270,front,D509,null,
D509,3181f2,1.7,3.85,1.45,-1,7.4,22.21,0.325,270,front,null,null,
B_RootHole,0,2,9,0.1,0,0,0,0.2,0,back,null,C502,
C502,4595ad,3.5,1.9,1.9,-1,0,9.4,0.325,0,back,T501,C518,
T501,cecad488,22,24,24.9,0,4.15,0,0.2,180,back,null,null,
C518,a65735,1.6,0.8,0.8,-1,0,11.95,0.325,0,back,C520,R527,
C520,7babd1,1,0.5,0.5,-1,2.25,11.95,0.325,180,back,null,null,
R527,00a5e0,1.02,0.51,0.51,-1,0,13.4,0.325,0,back,C525,null,
C525,385369,0.8,1.6,0.8,-1,1.67,13.4,0.325,90,back,null,null,
